bn090227772	-0.005470010042815332	0.37452998995717657	2009	n2
bn111222619	-0.013099992275884986	0.34690000772410734	2011	n8
bn140901821	-0.009991953365140915	0.21000804663489347	2014	na
bn160822672	-0.009769926063352585	0.030230073936653667	2016	na
bn170127067	-0.009867975704008103	0.17013202429602003	2017	n4
bn170708046	-0.00941593407803154	0.13058406592199034	2017	nb
bn171108656	-0.009720036975675583	0.09027996302434005	2017	na
bn190606080	-0.027429966918763427	0.41257003308130535	2019	n5
bn191227723	0.05074994564127522	0.25074994564127806	2019	n5
bn191227723	0.05074994564127522	0.25074994564127806	2019	n5
bn200415367	-0.048891949652915656	0.15110805034708719	2020	n1
